model,quantity
YT-861970,100
YT-86420,0
YT-86423,0
YT-86433,0
YT-86438,0
YT-86650,100
YT-86700,0
YT-86771,20
YT-86804,100
YT-86805,100
YT-86840,100
YT-86854,100
YT-86858,100
YT-86970,0
YT-87032,100
YT-87850,100
YT-87891,100
YT-88061,100
YT-88120,0
YT-88182,100
YT-88190,100
YT-88213,100
YT-88250,100
YT-88291,100
YT-88298,20
YT-88299,100
YT-8851,100
YT-88561,100
YT-8886,100
YT-8892,100
YT-8866,100
YT-89016,100
YT-89031,100
YT-89033,100
YT-89050,100
YT-89103,100
YT-89514,100
YT-89515,100
YT-8955,0
YT-8956,0
YT-8957,100
YT-8959,0
YT-8960,100
YT-8974,100
YT-8984,100
YT-99450,100
YT-99720,100
YT-99830,0
YT-8987,100
01060,0
02300,20
04001,0
04050,100
04410,100
04542,100
04586,0
04510,100
04320,100
04650,100
04681,100
04741,0
05831,100
05972,100
06006,100
06015,100
06150,100
06304,100
06350,100
06380,100
06109,0
06121,100
06403,0
06407,20
06420,100
06450,100
06472,100
06840,100
06860,100
06950,100
06970,100
06971,100
06976,100
06980,100
07120,100
06512,100
06760,100
06992,100
07180,100
07530,100
07978,100
07985,100
07885,100
07914,0
08275,0
08521,100
08501,20
08560,100
08582,100
08633,100
08672,0
08683,0
08731,100
08732,20
08787,0
08788,100
08836,0
08865,100
08868,100
09006,100
09015,100
09032,0
09080,100
09150,100
09163,100
09171,100
09346,20
09429,0
09482,100
09561,100
09581,100
09587,100
09640,20
09650,100
09459,100
09397,0
09910,0
09460,100
09469,100
09472,100
10061,100
10129,100
10133,100
10010,0
15050,100
15200,100
15240,100
16001,100
16012,100
16340,100
16360,100
17435,100
17484,100
17490,100
17615,100
17620,100
18797,100
19750,100
21100,100
13200,100
17495,100
18502,100
18503,100
20300,100
20400,100
20800,100
21400,100
15113,100
17733,100
18007,0
18355,100
19765,0
19766,100
21900,100
21650,100
21691,0
21703,100
21915,100
21927,100
21948,100
22381,0
22430,0
22610,100
18002,0
21700,100
23390,0
23392,100
23420,20
23590,100
23412,100
23424,0
23680,100
23710,100
23608,0
23800,100
23999,100
24091,100
24080,100
24122,100
24310,100
24500,20
24590,100
24750,0
24900,20
25162,100
25163,100
25171,100
25300,100
25450,100
25520,100
27500,100
27505,20
27520,100
27544,100
27850,100
28640,100
27530,100
28613,100
28746,100
28680,100
29000,0
29445,100
30030,100
30060,100
30222,0
29311,100
28880,0
29400,100
29410,100
30400,100
31010,0
31600,0
32207,0
32208,0
32715,100
33003,100
33005,100
33065,100
33310,100
33313,100
33317,20
34206,100
34220,20
34247,100
34600,100
33908,100
34946,20
35061,20
35237,0
35364,0
35374,20
35677,20
35680,100
35760,100
35757,100
35765,100
35774,100
35779,0
35780,100
35792,100
35797,0
35806,100
35821,0
35842,20
35865,20
35875,100
35892,100
35908,100
35963,0
36016,100
36032,100
37106,100
37108,100
37380,100
37250,100
38401,100
38493,100
38643,20
40010,100
40014,100
40041,100
40042,100
40200,0
41152,100
43010,0
43056,100
43500,0
43510,20
44102,100
45151,0
49450,100
49841,100
42300,100
42302,100
43051,100
43052,100
45504,100
50070,100
50220,100
50330,100
50580,100
51090,100
51120,100
51620,100
51640,100
51650,0
51671,100
51677,100
51672,100
51684,100
51696,0
52130,0
52190,0
52630,100
52652,100
52653,100
52655,100
52659,100
52740,100
53335,100
53440,100
53572,100
52854,0
52874,0
53576,100
53577,100
54500,20
54600,100
54640,100
54730,100
54836,100
54850,100
55212,100
55222,100
55792,100
55531,0
56050,100
56080,100
56120,100
56505,100
56463,0
56632,100
56646,0
56991,100
57614,100
57616,100
56730,20
57260,100
58690,100
58633,100
58641,100
60883,100
58640,100
60782,20
60933,100
60914,100
60915,100
60920,100
60922,0
60938,100
60956,100
60959,100
60969,100
60970,100
60975,100
61130,0
61140,100
61230,100
62161,0
62163,0
62170,0
62178,100
61240,100
61320,100
61350,100
65123,20
65454,100
64396,20
64650,100
65120,100
64400,100
64960,20
65492,0
65502,0
65494,0
65838,100
66760,100
66770,100
66842,100
65620,0
66210,0
66906,100
66931,0
66955,0
67053,0
67121,0
67225,100
67455,20
67458,0
67701,0
67095,20
67501,20
67872,100
68115,100
68174,20
68219,100
67527,20
67901,0
67889,100
68251,0
68270,100
68364,100
68051,0
68363,20
68510,0
68621,0
68801,0
69301,20
69312,100
69313,100
69337,0
69348,0
69351,100
69354,100
69370,100
69378,20
69391,100
69460,100
69469,100
69478,100
69561,0
69546,20
69610,100
70270,100
70510,100
69635,100
70480,100
71600,0
71611,100
71601,0
71633,20
71639,0
71807,100
71810,100
71812,100
71827,100
71835,100
71837,0
71840,100
71846,100
71852,100
71858,20
71980,100
72021,0
72351,20
72460,100
72485,0
72500,100
72524,100
72506,20
72528,100
72529,100
72615,100
72630,100
72806,0
72809,0
72828,0
72686,100
72945,20
72956,100
72960,100
72970,100
72995,100
72998,100
73341,100
73430,100
73523,0
73568,100
73780,100
73786,100
73794,100
73840,100
73850,100
72937,100
72958,100
73004,0
73021,20
73034,100
73490,100
73895,100
73897,100
73473,100
73888,100
74108,20
74125,100
74127,100
74128,100
74146,100
74190,0
74431,20
74461,0
74149,100
74440,100
74162,100
74233,100
74448,0
74459,100
74503,100
74541,100
74595,100
74483,0
74635,0
74654,100
74647,100
74723,100
74734,100
74777,0
74789,100
74660,100
74731,100
74846,100
74843,100
74869,100
75123,100
75239,0
75300,100
75200,0
75352,20
75370,100
75373,20
75380,100
75448,20
75451,20
75466,0
75499,100
75627,100
75634,100
75649,100
75651,100
75672,100
75719,100
75729,100
75747,0
75748,0
75778,100
75811,0
75812,0
75815,0
75831,100
75870,100
75881,0
75922,100
75982,0
76184,0
76280,0
76660,20
76015,100
76181,100
76622,100
76160,100
76822,100
76836,100
76853,20
76854,20
76882,20
77064,100
77171,0
77200,100
77300,100
77837,100
77861,20
77900,100
78003,100
78027,100
78046,100
78040,100
78043,100
78044,100
78091,0
78115,0
78132,0
78434,0
78526,0
78303,100
78388,100
78592,100
78630,100
78632,100
78657,0
78710,0
78405,100
78736,0
78800,100
78819,100
78870,0
78981,100
79318,0
79570,100
79150,0
79206,0
79343,0
79386,100
78986,100
79415,0
79774,100
79783,100
79790,100
79810,100
79812,100
79862,100
79865,100
78973,0
79869,100
79824,100
79881,0
79897,0
79984,100
80107,0
80340,100
80402,20
80474,100
79973,0
79975,0
79978,100
80072,100
80752,100
81060,20
81150,0
81390,100
81445,20
81491,100
81521,20
81527,0
81556,100
81801,0
81863,20
82206,0
82231,0
82300,100
81661,100
81774,0
81820,0
82022,100
82270,20
82315,100
82322,100
82343,100
82377,100
82404,100
82412,100
82502,20
82370,100
82372,100
82544,0
82611,0
82682,0
82692,20
82699,100
82732,100
82733,0
82846,0
82870,0
82871,100
82953,20
82555,0
82715,0
82716,0
82719,0
83291,100
82756,100
83004,100
85001,100
85112,100
86771,100
86760,100
87302,100
87332,100
87335,100
87381,100
87372,100
87393,100
87452,100
87457,100
88560,0
88682,100
88704,100
88805,100
88705,100
88832,100
88856,0
88858,100
88864,100
88870,0
88894,100
88905,100
88913,100
88916,100
88925,100
88935,100
88960,100
88989,100
89017,100
89022,100
89106,100
89110,100
89112,100
89120,0
89100,100
89167,100
89211,100
89193,100
89195,100
89196,0
89227,100
89228,100
89245,100
89259,100
89265,0
89271,0
89275,100
89282,0
89298,100
89305,100
89385,20
89295,20
89310,20
89312,100
89371,100
89373,100
89444,100
89442,100
89458,100
89462,100
89465,100
89484,100
89486,100
89509,100
89515,100
89538,100
89536,100
89543,100
89610,100
89611,20
89700,100
89704,0
89870,100
89890,100
91046,100
91050,20
91061,100
89541,100
89750,20
90001,100
89891,20
90360,100
99020,0
89896,100
99180,100
99181,100
99203,100
99214,100
99215,100
99400,100
99056,0
99401,100
99404,100
99407,100
99418,100
99425,100
99446,100
99587,0
99588,0
99637,0
99642,0
99646,0
99706,0
99711,0
99718,100
99762,100
99860,100
99907,100
99917,0
99918,0
99924,0
99528,100
99638,0
99716,0
99913,0
GV-1160,0
GV-1241,0
GV-1180,0
TG-67251,0
YG-00019,100
YG-00029,100
YG-00027,100
YG-00001,100
YG-00131,100
YG-00252,100
YG-00282,100
YG-00303,100
YG-00345,0
YG-00361,0
YG-00400,100
YG-00411,100
YG-00413,100
YG-00421,100
YG-00391,100
YG-00420,100
YG-00431,100
YG-00439,100
YG-00511,20
YG-00514,100
YG-00522,0
YG-02216,0
YG-02232,0
YG-02352,100
YG-02415,100
YG-02720,100
YG-02735,100
YG-02751,100
YG-02409,0
YG-02510,0
YG-02776,100
YG-02780,100
YG-03027,0
YG-03151,0
YG-03152,0
YG-03154,20
YG-03203,0
YG-03252,0
YG-03382,20
YG-04125,0
YG-03392,0
YG-04325,100
YG-04556,0
YG-04621,0
YG-04630,20
YG-05007,0
YG-05001,0
YG-04730,0
YG-05064,0
YG-05253,0
YG-05305,20
YG-05321,0
YG-05331,0
YG-05404,100
YG-05407,100
YG-05408,100
YG-07019,100
YG-07080,20
YG-07101,100
YG-07126,0
YG-07136,100
YG-08938,20
YG-09004,0
YG-09005,0
YG-09013,0
YG-09023,0
YG-09033,0
YG-09050,100
YG-09032,0
YG-09095,20
YG-09101,0
YG-09210,100
YG-09230,100
YG-09231,20
YG-09246,20
YG-09280,100
YG-09281,20
YG-09333,100
YG-09336,100
YG-20003,100
YG-20011,0
YG-20021,100
YG-20023,0
YG-20032,0
YG-20111,100
YG-20303,0
YG-30900,20
YT-0012,0
YG-30700,100
YT-0026,0
YT-0009Z,0
YT-00565,0
YT-0041,0
YT-0055,0
YT-00760,100
YT-00762,100
YT-00763,100
YT-0128,0
YT-01338,100
YT-01344,100
YT-01673,100
YT-01851,100
YT-0139,100
YT-0170,100
YT-01880,0
YT-01907,100
YT-0206,100
YT-0209,0
YT-0198,100
YT-0227,0
YT-02380,20
YT-02386,20
YT-02391,0
YT-02392,0
YT-02393,0
YT-0290,100
YT-0292,100
YT-0297,100
YT-0311,100
YT-0299,100
YT-0331,0
YT-03317,100
YT-03319,100
YT-0337,100
YT-0341,100
YT-0377,100
YT-0391,100
YT-0394,100
YT-03951,0
YT-04051,100
YT-04312,0
YT-04315,100
YT-04322,0
YT-04323,100
YT-04324,100
YT-04328,100
YT-04385,100
YT-04398,100
YT-04401,0
YT-04418,100
YT-04581,100
YT-04584,100
YT-04628,100
YT-04640,100
YT-0467,100
YT-04677,100
YT-04690,100
YT-0474,100
YT-0480,100
YT-04392,100
YT-04636,100
YT-0471,20
YT-04702,100
YT-0498,100
YT-0504,100
YT-0506,100
YT-0490,100
YT-05224,100
YT-05251,0
YT-05315,100
YT-05345,0
YT-05390,20
YT-05433,100
YT-05248,0
YT-05439,100
YT-05491,100
YT-05514,100
YT-05493,100
YT-05502,0
YT-05443,100
YT-05571,100
YT-05579,100
YT-05610,100
YT-0562,0
YT-05902,100
YT-05903,100
YT-06005,100
YT-0601,0
YT-06010,100
YT-06018,100
YT-06026,0
YT-060391,0
YT-060396,0
YT-0610,100
YT-06127,100
YT-0616,100
YT-06174,20
YT-06201,100
YT-06260,100
YT-06319,0
YT-06322,100
YT-06343,100
YT-0637,20
YT-05603,100
YT-0591,100
YT-06014,100
YT-06162,100
YT-05635,0
YT-06172,20
YT-060261,100
YT-06035,100
YT-06176,100
YT-06184,0
YT-06377,100
YT-06316,20
YT-06332,100
YT-06373,100
YT-0647,0
YT-06474,100
YT-06535,100
YT-06611,0
YT-06657,0
YT-06721,100
YT-0673,100
YT-06772,100
YT-06778,0
YT-067834,100
YT-06786,100
YT-06787,100
YT-06868,0
YT-06874,100
YT-0694,100
YT-06972,100
YT-07021,100
YT-0704,100
YT-07068,0
YT-07079,20
YT-07130,0
YT-0722,0
YT-0750,0
YT-07601,100
YT-07612,100
YT-07642,100
YT-07711,0
YT-07712,100
YT-07736,100
YT-07753,0
YT-07762,20
YT-07840,100
YT-07843,100
YT-0801,100
YT-0807,100
YT-0808,100
YT-0809,0
YT-0826,100
YT-08320,100
YT-08392,100
YT-08431,100
YT-08442,100
YT-08477,100
YT-06273,100
YT-0663,100
YT-06871,100
YT-07723,0
YT-07822,100
YT-07835,0
YT-0836,100
YT-0846,100
YT-085172,100
YT-08529,0
YT-08531,0
YT-08547,100
YT-085606,100
YT-085612,0
YT-08597,100
YT-08680,100
YT-08792,100
YT-0885,100
YT-08874,100
YT-088972,100
YT-088991,20
YT-08906,100
YT-08918,0
YT-08934,0
YT-08938,0
YT-09002,0
YT-09159,0
YT-09160,100
YT-091692,20
YT-09171,20
YT-09183,100
YT-0920,0
YT-09201,0
YT-09222,100
YT-09240,100
YT-0937,0
YT-09506,0
YT-09511,100
YT-09512,0
YT-09514,0
YT-09575,100
YT-09615,100
YT-09675,100
YT-09717,100
YT-0980,0
YT-0990,0
YT-09901,100
YT-09944,0
YT-1013,100
YT-1022,100
YT-1025,100
YT-10292,0
YT-1031,100
YT-1042,100
YT-1044,100
YT-10559,0
YT-1056,100
YT-10567,0
YT-10585,100
YT-10587,100
YT-1080,100
YT-1092,100
YT-1115,100
YT-1130,100
YT-1133,100
YT-1138,100
YT-1184,100
YT-11998,20
YT-09166,0
YT-1035,100
YT-1065,100
YT-1121,100
YT-10640,100
YT-11999,20
YT-1002,100
YT-1249,100
YT-1250,100
YT-1278,100
YT-1280,100
YT-1289,100
YT-12935,100
YT-12948,100
YT-1302,100
YT-1306,100
YT-1315,100
YT-1324,100
YT-1328,100
YT-1330,100
YT-14001,100
YT-1408,100
YT-14120,0
YT-1420,100
YT-1422,100
YT-1461,100
YT-1379,20
YT-1373,100
YT-14433,100
YT-14827,0
YT-14834,0
YT-1501,100
YT-1507,100
YT-1518,100
YT-1542,100
YT-1556,0
YT-1558,20
YT-1606,100
YT-1635,20
YT-1636,100
YT-1638,0
YT-1639,100
YT-1641,100
YT-1642,100
YT-1673,20
YT-1671,100
YT-1688,100
YT-17000,20
YT-17006,100
YT-17311,100
YT-17312,20
YT-1753,100
YT-17565,0
YT-17574,100
YT-1764,100
YT-1767,100
YT-17683,100
YT-176871,100
YT-17695,100
YT-17700,100
YT-17711,100
YT-1843,100
YT-1853,100
YT-18566,100
YT-18611,100
YT-18907,100
YT-1945,0
YT-1949,100
YT-1968,100
YT-19682,100
YT-19695,100
YT-19763,100
YT-18990,0
YT-1933,0
YT-19994,100
YT-2063,100
YT-2074,100
YT-2080,100
YT-2091,100
YT-20952,0
YT-1925,100
YT-20911,100
YT-20917,0
YT-20940,0
YT-20955,20
YT-20958,0
YT-20962,20
YT-20963,20
YT-20968,20
YT-20994,20
YT-20954,20
YT-21014,20
YT-21031,0
YT-21052,20
YT-21057,0
YT-21072,0
YT-21082,0
YT-21088,0
YT-21120,0
YT-21161,100
YT-21191,100
YT-2140,100
YT-21652,0
YT-2167,0
YT-21756,100
YT-21847,100
YT-21855,0
YT-21956,100
YT-2201,100
YT-2205,100
YT-21158,100
YT-21803,0
YT-21991,0
YT-22000,100
YT-22270,0
YT-22296,0
YT-22312,100
YT-22318,100
YT-2232,100
YT-22357,100
YT-22378,100
YT-22380,100
YT-2244,0
YT-22443,100
YT-22570,20
YT-2279,100
YT-22862,100
YT-2297,100
YT-23242,0
YT-23320,0
YT-23342,20
YT-23345,0
YT-2341,100
YT-23701,100
YT-23703,100
YT-23780,0
YT-2399,100
YT-24092,100
YT-24093,100
YT-24102,100
YT-24130,100
YT-24237,20
YT-24238,0
YT-24770,100
YT-24790,100
YT-24800,0
YT-25055,100
YT-25102,0
YT-25105,100
YT-25145,100
YT-25385,100
YT-25414,100
YT-25480,100
YT-25654,100
YT-25671,100
YT-25674,100
YT-25675,100
YT-25676,100
YT-25677,0
YT-25805,100
YT-25833,100
YT-25900,100
YT-25926,100
YT-25931,100
YT-25932,100
YT-2229,100
YT-25834,100
YT-25913,100
YT-25921,0
YT-2302,0
YT-25954,20
YT-25987,100
YT-25988,100
YT-25992,100
YT-25995,100
YT-25998,100
YT-25961,100
YT-2602,0
YT-2618,0
YT-2640,0
YT-2637,0
YT-2741,0
YT-2810,100
YT-2820,100
YT-2824,100
YT-2825,100
YT-282641,100
YT-282643,100
YT-282671,100
YT-2861,100
YT-2864,100
YT-2900,100
YT-29060,0
YT-2912,100
YT-2918,100
YT-28153,100
YT-28293,20
YT-28966,20
YT-2942,20
YT-2954,100
YT-2955,100
YT-2956,100
YT-2969,100
YT-2970,100
YT-2994,100
YT-3001,100
YT-30061,100
YT-30084,100
YT-30103,100
YT-30414,100
YT-30427,0
YT-30435,100
YT-30464,20
YT-30492,100
YT-30551,100
YT-30552,100
YT-3071,100
YT-3076,100
YT-3077,100
YT-3083,100
YT-3102,100
YT-3108,100
YT-31096,100
YT-3163,100
YT-3234,100
YT-3237,100
YT-3238,100
YT-3244,100
YT-3251,100
YT-3265,100
YT-3267,100
YT-3224,100
YT-3274,100
YT-3284,20
YT-3286,0
YT-3291,100
YT-3297,20
YT-3294,20
YT-33015,20
YT-33022,100
YT-3303,100
YT-3330,100
YT-3346,100
YT-3377,100
YT-3405,100
YT-3407,100
YT-3440,0
YT-34683,100
YT-34690,100
YT-34700,100
YT-35856,100
YT-35867,100
YT-35982,100
YT-36013,100
YT-3609,100
YT-36092,100
YT-36140,100
YT-36150,20
YT-3618,100
YT-36191,100
YT-36454,100
YT-36470,100
YT-36473,100
YT-36475,100
YT-36480,100
YT-36704,0
YT-36710,100
YT-36930,20
YT-36948,100
YT-36984,100
YT-37214,100
YT-37222,100
YT-37237,100
YT-3727,100
YT-37308,0
YT-37325,100
YT-3740,100
YT-37411,0
YT-37412,20
YT-37444,0
YT-3808,100
YT-3814,100
YT-3824,100
YT-3842,100
YT-3850,100
YT-38510,100
YT-3853,100
YT-38861,100
YT-3895,0
YT-38951,100
YT-39280,100
YT-3951,0
YT-4025,100
YT-4075,100
YT-4090,100
YT-41602,100
YT-3714,100
YT-3735,100
YT-3809,100
YT-38522,100
YT-38811,20
YT-38841,100
YT-4178,100
YT-41958,100
YT-41967,100
YT-4192,100
YT-41937,100
YT-41973,0
YT-419765,100
YT-419819,100
YT-419833,100
YT-419849,100
YT-419854,100
YT-4201,100
YT-4214,100
YT-4219,100
YT-419770,20
YT-419775,100
YT-4227,100
YT-42311,100
YT-42318,100
YT-42319,100
YT-42324,100
YT-42335,100
YT-42338,100
YT-42341,100
YT-42351,100
YT-42357,100
YT-42370,100
YT-4350,100
YT-4351,100
YT-4376,100
YT-4383,100
YT-43916,100
YT-43920,100
YT-439333,100
YT-439370,100
YT-439373,100
YT-439381,100
YT-439388,100
YT-43941,100
YT-43946,100
YT-43964,100
YT-43971,100
YT-43973,100
YT-43979,20
YT-43986,100
YT-43993,100
YT-43994,0
YT-44068,100
YT-44072,0
YT-44081,100
YT-44085,0
YT-44111,100
YT-44204,100
YT-44205,100
YT-44218,100
YT-44220,100
YT-44229,100
YT-44231,100
YT-4430,100
YT-4439,100
YT-4444,100
YT-4454,100
YT-44591,0
YT-44595,100
YT-4447,100
YT-4451,100
YT-44622,100
YT-44639,100
YT-44642,100
YT-44693,100
YT-44745,100
YT-44773,100
YT-44780,100
YT-44786,100
YT-44820,100
YT-44822,100
YT-44825,0
YT-44828,100
YT-44841,100
YT-44849,100
YT-44861,0
YT-44865,100
YT-44869,100
YT-44878,100
YT-44879,100
YT-44881,0
YT-44882,100
YT-44884,100
YT-4501,100
YT-4504,100
YT-44872,100
YT-4510,100
YT-4522,100
YT-45482,100
YT-45484,100
YT-45486,100
YT-45490,100
YT-45494,100
YT-4561,100
YT-45755,100
YT-4626,100
YT-46500,100
YT-46501,100
YT-46802,100
YT-4634,0
YT-46814,100
YT-46820,0
YT-46822,0
YT-4690,100
YT-4693,100
YT-47132,100
YT-47149,100
YT-47155,100
YT-47160,100
YT-47195,100
YT-47303,100
YT-4750,100
YT-4757,100
YT-47780,100
YT-47870,100
YT-47883,100
YT-47895,100
YT-47896,100
YT-48203,0
YT-47361,0
YT-4761,100
YT-47695,100
YT-47696,100
YT-47697,100
YT-47698,100
YT-5014,0
YT-5142,100
YT-5202,100
YT-52192,100
YT-52197,100
YT-52235,0
YT-4937,100
YT-5017,0
YT-5038,100
YT-5130,100
YT-52237,100
YT-52242,20
YT-52314,100
YT-52477,100
YT-52622,100
YT-52870,100
YT-5247,100
YT-54230,100
YT-54240,100
YT-54500,100
YT-54502,100
YT-5261,100
YT-54592,20
YT-54953,0
YT-55453,100
YT-55466,20
YT-55512,20
YT-55570,0
YT-55585,20
YT-55671,20
YT-55808,100
YT-58957,0
YT-59177,100
YT-5921,0
YT-59900,100
YT-59941,100
YT-59951,100
YT-60322,100
YT-5531,100
YT-5532,20
YT-5534,20
YT-55411,0
YT-55444,0
YT-5930,100
YT-55280,0
YT-55290,0
YT-60378,100
YT-60422,100
YT-5710,100
YT-60428,100
YT-60432,100
YT-60434,20
YT-60445,100
YT-60484,100
YT-60582,100
YT-60633,100
YT-60682,100
YT-6080,100
YT-6095,20
YT-6097,20
YT-6103,100
YT-60668,0
YT-6082,100
YT-6132,100
YT-6136,100
YT-6143,100
YT-6147,100
YT-6149,100
YT-6165,100
YT-6163,0
YT-61719,100
YT-61731,100
YT-61740,100
YT-61770,100
YT-61771,100
YT-61783,0
YT-6187,100
YT-6221,100
YT-62245,100
YT-6236,100
YT-62907,0
YT-6335,100
YT-6349,100
YT-6351,100
YT-63885,0
YT-63957,20
YT-63958,20
YT-6403,0
YT-6408,100
YT-6413,0
YT-64250,0
YT-64262,100
YT-64278,100
YT-6440,100
YT-6448,100
YT-65001,100
YT-65009,0
YT-65073,100
YT-65080,100
YT-6600,100
YT-6601,100
YT-67420,100
YT-67435,100
YT-6752,0
YT-6801,100
YT-6854,0
YT-69280,100
YT-69932,100
YT-69940,100
YT-7000,100
YT-7001,100
YT-70021,100
YT-7005,100
YT-7052,100
YT-70561,100
YT-70583,100
YT-70584,0
YT-70638,100
YT-70639,100
YT-70659,0
YT-70665,100
YT-70668,100
YT-70672,0
YT-70722,20
YT-70723,100
YT-70740,100
YT-70746,100
YT-70749,100
YT-70753,20
YT-70754,100
YT-70756,100
YT-70763,20
YT-70796,100
YT-7080,100
YT-70990,100
YT-71000,100
YT-71071,100
YT-71081,0
YT-7110,100
YT-71161,0
YT-7126,100
YT-71700,100
YT-72026,100
YT-72027,100
YT-72100,100
YT-72101,100
YT-7220,100
YT-72280,100
YT-72306,100
YT-72502,0
YT-72900,0
YT-72971,100
YT-73012,100
YT-6235,100
YT-70661,100
YT-70780,100
YT-6258,100
YT-70271,100
YT-73032,100
YT-73075,100
YT-73079,100
